,final_train_scores,final_train_scores_std,final_val_scores,final_fit_times,final_fit_times_std,final_score_times,final_score_times_std
0,0.9484375,0.009375,0.5198680366091988,0.24346675872802734,0.006678223494121857,0.0004703998565673828,7.827249634972612e-05
1,0.8070038910505837,0.01089494163424125,0.5571989706081538,0.44922962188720705,0.004644644083789824,0.0005344867706298829,0.0001441297715355652
2,0.7937662337662339,0.005348379294019223,0.590108550531143,0.50633225440979,0.006682034627062283,0.00048122406005859377,3.516737888855743e-05
3,0.7665369649805447,0.004921832934114244,0.5963468199144752,0.700797176361084,0.009957454871247046,0.0005694866180419922,0.00013070884975059015
4,0.7576982892690513,0.008928584817671743,0.606950329908477,0.8951726436614991,0.011834200754146896,0.0006304264068603515,0.00013604895321048314
5,0.7608300907911802,0.016843250926846087,0.5976103403571912,0.9580515861511231,0.01044938675010278,0.002164745330810547,0.0031887462674448567
6,0.7306666666666667,0.009151671236432901,0.5945028153480002,1.150954294204712,0.015127854688953371,0.0005637645721435547,0.0001044356765204628
7,0.6998054474708171,0.01173137232037459,0.6050850409241307,0.87305588722229,0.22665424724156427,0.0005015850067138672,2.3440511548504822e-05
8,0.7216940363007778,0.011505314635985312,0.6019659062324645,1.3323421955108643,0.10735429771437885,0.0006582260131835938,0.0001604296208192672
9,0.7160186625194401,0.012912926130418096,0.605067626400418,1.508757734298706,0.16811380124875344,0.0005856990814208984,0.00011975683350219547
