,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_hidden_layer_sizes,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,mean_test_error,std_test_error,delta
0,0.07304348945617675,0.012224309095533561,0.0003619194030761719,5.065056680229286e-05,0.0003,40,"{'alpha': 0.0003, 'hidden_layer_sizes': 40}",0.4937888198757764,0.4751552795031056,0.41304347826086957,0.5669781931464174,0.6074766355140186,0.5112884812600376,0.0687276248110658,1,-0.5112884812600376,0.0687276248110658,0.0687276248110658
