,final_train_scores,final_train_scores_std,final_val_scores,final_fit_times,final_fit_times_std,final_score_times,final_score_times_std
0,0.9046875,0.003125,0.6019949304386525,0.24547505378723145,0.0129077541821285,0.0005044937133789062,1.509021987766901e-05
1,0.7828793774319066,0.009338521400778222,0.6100675296530639,0.3358041763305664,0.028060589596555264,0.0004996776580810547,2.8927317457953137e-05
2,0.7683116883116883,0.018468975412603828,0.6200092877459802,0.4970883846282959,0.01607692299426376,0.0005218505859375,1.1462355980256292e-05
3,0.7560311284046692,0.018109068137307536,0.6181323890791587,0.6579612255096435,0.08617311631902037,0.0009977340698242188,0.0010272293230782171
4,0.7265940902021774,0.02379826969006357,0.6280934966428668,0.6755631446838379,0.20840959607071824,0.0005092144012451172,5.398639033602316e-05
5,0.7268482490272373,0.026103249780740398,0.6336816238075889,0.8097089290618896,0.2619694686570516,0.001428699493408203,0.0014880639295731953
6,0.7308888888888888,0.009542626912703942,0.6380468644182582,1.1029218196868897,0.0763029898836926,0.0021357059478759764,0.0032085447153501288
7,0.7009727626459143,0.01168287532762835,0.6318240746115593,0.8078591823577881,0.1665675987278575,0.0018889904022216797,0.0017130007338379783
8,0.7132238547968884,0.008115259875060002,0.6256032197519398,1.210206651687622,0.16428252919390715,0.001010751724243164,0.000916665006145234
9,0.7057542768273717,0.005995127610387684,0.6224918248485903,1.3742174625396728,0.19602519531837348,0.0005272388458251953,4.106340435335347e-06
